nbeval fitness
0 24940.0
0 23630.0
0 25839.0
0 24864.0
0 25134.0
0 23458.0
0 26687.0
0 25685.0
0 24956.0
0 24981.0
0 24577.0
0 26641.0
0 23484.0
0 25051.0
0 26530.0
0 24694.0
0 25854.0
0 24026.0
0 25634.0
0 23355.0
0 25375.0
0 24843.0
0 25528.0
0 26179.0
0 24821.0
0 25288.0
0 25882.0
0 25836.0
0 26129.0
0 26283.0
0 25920.0
0 26332.0
0 24554.0
0 26204.0
0 25428.0
0 24658.0
0 25770.0
0 25181.0
0 24649.0
0 26430.0
0 25932.0
0 24790.0
0 26129.0
0 23827.0
0 25942.0
0 26198.0
0 25878.0
0 24984.0
0 24374.0
